X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,DEVELOPMENT_CODE,PROJECT_NAME,BUILDING_NAME,BUILDING_NUMBER,BUILDING_TYPE_CODE,BUILDING_STATUS_TYPE_CODE,NATIONAL_BLDG_ID,CONSTRUCT_DATE,DOFA_ACTUAL_DT,TOTAL_DWELLING_UNITS,ACC_UNITS,TOTAL_OCCUPIED,REGULAR_VACANT,TOTAL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,SPENDING_PER_MONTH_PREV_YR,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,RAD_CHAP_INDR,RAD_TYPE,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,PHA_TOTAL_UNITS,DEV_BUIL_NU_ENTRANCE,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL
-122.29307,47.540514999,181749,WA001,Seattle Housing Authority,WA001000073,NEW HOLLY PHASE I,,AA,SF,INAPCP,9833620000,1998/12/30 00:00:00+00,1999/12/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011002,2,2027,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,3011 S Willow St,,Seattle,WA,98108,3766,,98118,11,0,98108376611,S,,,,3,,,A,,70% Overall probable correctness,47.540515,-122.29307,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033011002,530330110022,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000073AA1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.280854,47.5329609990001,181750,WA001,Seattle Housing Authority,WA001000079,NEW HOLLY PHASE III,,SE,RW,INAPCP,1263620000,2005/03/31 00:00:00+00,2005/03/31 00:00:00+00,3,2,2,0,4,50,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011001,3,3029,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,9999,,42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,7709 Mlk Jr Way S,,Seattle,WA,98118,4015,,98118,09,4,98118401509,S,,,,3,,,A,,70% Overall probable correctness,47.532961,-122.280854,9,S,4,U,**  Centroid Lat/Long   **,53033,5363000,53033011001,530330110013,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000079SE1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.370009,47.5506559990001,181902,WA001,Seattle Housing Authority,WA001000083,HIGH POINT PHASE I,,CF,SD,INAPCP,8373620000,2005/11/11 00:00:00+00,2006/05/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010701,1,1006,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,2729 SW Macarthur Ln,,Seattle,WA,98126,3137,,98126,29,9,98126313729,S,,,,3,,,A,,70% Overall probable correctness,47.550656,-122.370009,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010701,530330107011,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000083CF1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.368657,47.5468959990001,181903,WA001,Seattle Housing Authority,WA001000083,HIGH POINT PHASE I,,EL,SD,INAPCP,6673620000,2006/04/20 00:00:00+00,2006/05/31 00:00:00+00,2,0,0,0,2,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010701,1,1005,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,6342 High Point Dr SW,,Seattle,WA,98126,3122,,98126,42,0,98126312242,S,,,,3,,,A,,70% Overall probable correctness,47.546896,-122.368657,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010701,530330107011,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000083EL1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.371433,47.5481789990001,181906,WA001,Seattle Housing Authority,WA001000083,HIGH POINT PHASE I,,LB,SF,INAPCP,6183620000,2006/02/28 00:00:00+00,2006/05/31 00:00:00+00,1,0,0,0,1,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010702,2,2002,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,6001 30th Ave SW,,Seattle,WA,98126,2980,,98126,01,4,98126298001,S,,,,3,,,A,,70% Overall probable correctness,47.548179,-122.371433,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010702,530330107022,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000083LB1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.615951,47.629155999,182074,WA036,Kitsap County Consolidated Housing Auth,WA036202020,NOLLWOOD,COVENTRY,6630,SF,INAPCP,4096620000,1986/07/31 00:00:00+00,1986/07/31 00:00:00+00,1,1,0,1,1,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,Kitsap,035,091700,3,3002,N,N,Kitsap,035,90288,Bremerton,99999,Remainder of Bremerton CCD,99,,1150,"Bremerton, WA PMSA",14740,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",99999,,1,0,5306,,S,,7405 Wembly Ave NE,,Bremerton,WA,98311,3973,,98311,05,1,98311397305,S,,,,1,,,A,,90% Overall probable correctness,47.629156,-122.615951,S,,R,U,** Street-Level Rooftop **,53035,5399999,53035091700,530350917003,N, ,2021/04/04 22:18:23+00,-4,-4,136,WA03620202066301,3605356100,3605356169,yunubask@HousingKitsap.org,3605656173,3605356169,yunubask@housingkitsap.org
-122.370834,47.542635999,182134,WA001,Seattle Housing Authority,WA001000085,HIGH POINT PHASE II,NULL,UF,SD,INAPCP,3020030000,2009/02/27 00:00:00+00,2009/03/31 00:00:00+00,2,0,0,0,2,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010701,2,2000,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,6530 30th Ave SW,,Seattle,WA,98126,4218,,98126,30,6,98126421830,S,,,,3,,,A,,70% Overall probable correctness,47.542636,-122.370834,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010701,530330107012,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000085UF1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.308143,47.621045999,182200,WA001,Seattle Housing Authority,WA001000050,SCATTERED SITES,S43-14325,I43002,SD,DDAPRD,8603620000,1980/01/01 00:00:00+00,1983/01/31 00:00:00+00,2,2,1,0,2,50,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,007600,3,3007,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,311 Coryell Ct E,,Seattle,WA,98112,5110,,98112,11,0,98112511011,S,,,,1,,,A,,90% Overall probable correctness,47.621046,-122.308143,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033007600,530330076003,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000050I430021,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.346136,47.515050999,182361,WA002,HA OF  KING COUNTY,WA002000340,Seola Crossing,11N,11N,WU,INAPCP,6564620000,2006/07/01 00:00:00+00,2006/07/31 00:00:00+00,3,3,3,0,3,100,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,2,2018,N,Y,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,S,,9812 9th Ave SW,,Seattle,WA,98106,2974,,98106,99,6,98106297499,H,,,,3,,,A,,70% Overall probable correctness,47.515051,-122.346136,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026500,530330265002,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA00200034011N1,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.343661,47.516916999,182362,WA002,HA OF  KING COUNTY,WA002000341,Eastbridge,E1-A,1,RW,INAPCP,4872030000,,2010/06/30 00:00:00+00,3,0,0,0,3,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,026500,2,2021,N,N,King,033,92928,Seattle,78225,White Center CDP,U1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1762,Y,,694 SW 96th Cir,,Seattle,WA,98106,3804,,98106,94,8,98106380494,S,,,,2,,,,,80% Overall probable correctness,47.516917,-122.343661,S,,R,U,** Street-Level Rooftop **,53033,5378225,53033026500,530330265002,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA00200034111,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.29356,47.541235999,182373,WA001,Seattle Housing Authority,WA001000073,NEW HOLLY PHASE I,,DN,RW,INAPCP,5343620000,1998/12/30 00:00:00+00,1999/12/31 00:00:00+00,4,2,2,0,4,50,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,011002,2,2037,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,6811 30th Ave S,,Seattle,WA,98108,3774,,98108,11,1,98108377411,S,,,,3,,,A,,70% Overall probable correctness,47.541236,-122.29356,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033011002,530330110022,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000073DN1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.296609,47.564383999,182593,WA001,Seattle Housing Authority,WA001000080,RAINIER VISTA PHASE I,,GD,RW,INAPCP,4663620000,2005/04/20 00:00:00+00,2005/08/31 00:00:00+00,4,3,3,0,4,75,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010001,3,3004,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,1392,S,,2918 S Nevada St,,Seattle,WA,98108,2172,,98108,18,3,98108217218,S,,,,3,,,A,,70% Overall probable correctness,47.564384,-122.296609,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010001,530330100013,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000080GD2,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.296273,47.7337209990001,182676,WA001,Seattle Housing Authority,WA001000088,High Rise Phase 3 Limited Partnership,JACKSON PARK HOUSE,24001,ES,INAPCP,2792620000,1970/12/31 00:00:00+00,1970/12/31 00:00:00+00,71,71,66,5,71,92.95999908,66,100,12,4.55000019,1.1,74,266,812,844,10867,9692,12.31000042,46.15000153,21.54000092,13.85000038,6.1500001,10.60999966,0,87.87999725,9.77000046,100,98.48000336,0,0,39.38999939,0,71.87999725,76.47000122,68.91999817,0,15.14999962,34.84999847,50,3.02999997,63.63999939,40.90999985,0,16.67000008,6.05999994,0,128,100,36,100,0,0,0,46.38999939,12.14999962,23.53000069,0,45.95000076,33.77999878,100,9804,53,King,033,000100,4,4001,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,14396 30th Ave NE,,Seattle,WA,98125,3579,,98125,99,3,98125357999,H,,,,1,,,A,,90% Overall probable correctness,47.733721,-122.296273,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033000100,530330001004,N, ,2021/04/04 22:18:23+00,643393,678844,5636,WA001000088240011,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.385519,47.5453729990001,182734,WA001,Seattle Housing Authority,WA001000057,Scattered Site,S43-31061,P43246,SD,INAPCP,8523620000,1985/01/01 00:00:00+00,1985/06/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010600,3,3003,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,6322 42nd Ave SW,,Seattle,WA,98136,1885,,98136,99,3,98136188599,H,,,,1,,,A,,90% Overall probable correctness,47.545373,-122.385519,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010600,530330106003,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000057P432466,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.152555,47.599613999,182735,WA002,HA OF  KING COUNTY,WA002000203,COLLEGE PLACE,,12,RW,INAPCP,5744620000,1981/01/01 00:00:00+00,1981/12/31 00:00:00+00,3,3,3,0,3,100,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,023604,4,4000,N,Y,King,033,92931,Seattle East CCD,05210,Bellevue city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,0084,D,,1149 145th Pl SE,,Bellevue,WA,98007,5434,,98007,99,2,98007543499,H,,,,2,,,N,,80% Overall probable correctness,47.599614,-122.152555,S,,R,U,** Street-Level Rooftop **,53033,5305210,53033023604,530330236044,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA002000203121,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.36716,47.700320999,182745,WA001,Seattle Housing Authority,WA001000054,SCATTERED SITES,S42-12222,F42694,SF,DDAPRD,9213620000,1957/01/01 00:00:00+00,1982/11/30 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,001400,3,3007,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,812 NW 97th St,,Seattle,WA,98117,2211,,98117,12,5,98117221112,S,,,,1,,,A,,90% Overall probable correctness,47.700321,-122.36716,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033001400,530330014003,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000054F426941,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.152218,47.5991349990001,182926,WA002,HA OF  KING COUNTY,WA002000203,COLLEGE PLACE,,B_0029,RW,INAPCP,3744620000,1981/01/01 00:00:00+00,1981/12/31 00:00:00+00,6,6,6,0,6,100,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,023604,4,4000,N,Y,King,033,92931,Seattle East CCD,05210,Bellevue city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5309,0084,D,,1279 145th Pl SE,,Bellevue,WA,98007,5401,,98007,99,8,98007540199,H,,,,2,,,N,,80% Overall probable correctness,47.599135,-122.152218,S,,R,U,** Street-Level Rooftop **,53033,5305210,53033023604,530330236044,N, ,2021/04/04 22:18:23+00,-4,-4,2423,WA002000203B_00291,2065741100,2065741104,judij@kcha.org,2065741100,2065741104,stephenn@kcha.org
-122.373867,47.655093999,182977,WA001,Seattle Housing Authority,WA001000057,Scattered Site,S43-11343,G43844,WU,INAPCP,3423620000,1984/01/01 00:00:00+00,1984/01/31 00:00:00+00,9,9,9,0,9,100,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,005900,1,1009,N,Y,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,3819 13th Ave W,,Seattle,WA,98119,1380,,98119,99,2,98119138099,H,,,,1,,,A,,90% Overall probable correctness,47.655094,-122.373867,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033005900,530330059001,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000057G438441,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.285055,47.716964999,182982,WA001,Seattle Housing Authority,WA001000054,SCATTERED SITES,S42-13505,D42638,SD,DDAPRD,1823620000,1988/01/01 00:00:00+00,1989/08/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,000800,1,1009,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,12036 40th Ave NE,,Seattle,WA,98125,5729,,98125,36,3,98125572936,S,,,,1,,,A,,90% Overall probable correctness,47.716965,-122.285055,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033000800,530330008001,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000054D426381,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
-122.370897,47.548057999,183022,WA001,Seattle Housing Authority,WA001000083,HIGH POINT PHASE I,,HG,SF,INAPCP,2973620000,2006/02/28 00:00:00+00,2006/05/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,53,King,033,010702,2,2001,N,N,King,033,92928,Seattle,63000,Seattle city,C1,,7600,"Seattle-Bellevue-Everett, WA PMSA",42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",99999,,1,0,5307,1392,S,,6034 30th Ave SW,,Seattle,WA,98126,2981,,98126,34,7,98126298134,S,,,,3,,,A,,70% Overall probable correctness,47.548058,-122.370897,S,,R,U,** Street-Level Rooftop **,53033,5363000,53033010702,530330107022,N, ,2021/04/04 22:18:23+00,-4,-4,5636,WA001000083HG1,2066153300,2066153504,execdirector@seattlehousing.org,2066153500,2066153504,andrew.lofton@seattlehousing.org
